idx,AirQualityStation,no2,img_path,s5p_path,date_str
2668,06-037-6012,17.564044335483867,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
2669,06-037-6012,19.893082133333333,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
2670,06-037-6012,18.795349850322573,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
2671,06-037-6012,20.54906897677419,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
2672,06-037-6012,23.32847375066667,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
2673,06-037-6012,22.42910318064516,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
2674,06-037-6012,20.406429982666666,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
2675,06-037-6012,19.983338649032255,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
2676,06-037-6012,17.462774193548388,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
2677,06-037-6012,14.442389494285711,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
2678,06-037-6012,12.565171881290322,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
2679,06-037-6012,13.688227798666663,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
2680,06-037-6012,13.972863770769225,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
2681,06-037-6012,15.246140558666667,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
2682,06-037-6012,18.405510321290322,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
2683,06-037-6012,19.954088032258056,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
2684,06-037-6012,17.644001438518515,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
2685,06-037-6012,18.507892452903224,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
2686,06-037-6012,23.969128431999998,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
2687,06-037-6012,19.259406503225808,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
2688,06-037-6012,19.383204139354838,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
2689,06-037-6012,20.49551151586207,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
2690,06-037-6012,12.571130025806447,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
2691,06-037-6012,10.211363130666669,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
2692,06-037-6012,11.732552387096774,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
2693,06-037-6012,14.009655597333328,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
2694,06-037-6012,16.942472913548382,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
2695,06-037-6012,19.833389667096775,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
2696,06-037-6012,24.130883593103448,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
2697,06-037-6012,23.46944611870968,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
2698,06-037-6012,21.654518868,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
2699,06-037-6012,19.443344247741933,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
2700,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
2701,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
2702,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
2703,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
2704,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
2705,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
2706,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
2707,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
2708,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
2709,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
2710,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
2711,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
2712,06-111-2002,18.53896212129032,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
2713,06-111-2002,15.957840037142857,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
2714,06-111-2002,10.343906154838713,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
2715,06-111-2002,10.536173738666664,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
2716,06-111-2002,9.542384407741935,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
2717,06-111-2002,10.266434722666666,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
2718,06-111-2002,12.545638074838704,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
2719,06-111-2002,13.891916687741935,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
2720,06-111-2002,12.655760499999998,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
2721,06-111-2002,14.793903694193554,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
2722,06-111-2002,19.39319250571429,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
2723,06-111-2002,19.64852987354839,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
2724,06-111-2002,14.84305444137931,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
2725,06-111-2002,16.253635446153847,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
2726,06-111-2002,9.518653774193547,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
2727,06-111-2002,6.609799378666666,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
2728,06-111-2002,6.829172531612903,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
2729,06-111-2002,6.36720587066667,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
2730,06-111-2002,8.569425096774191,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
2731,06-111-2002,10.84493701032258,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
2732,06-111-2002,17.211536299999995,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
2733,06-111-2002,16.867045372903224,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
2734,06-111-2002,18.598846078666664,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
2735,06-111-2002,16.765747128,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
2736,06-037-0002,34.310589592258054,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
2737,06-037-0002,28.51333322142857,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
2738,06-037-0002,26.380013541935483,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
2739,06-037-0002,25.470359881333337,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
2740,06-037-0002,20.30074547741936,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
2741,06-037-0002,22.162402246666666,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
2742,06-037-0002,25.57455393066668,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
2743,06-037-0002,28.10383387612904,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
2744,06-037-0002,33.104934780689646,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
2745,06-037-0002,31.095048387096767,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
2746,06-037-0002,30.027211104000006,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
2747,06-037-0002,32.03367004387096,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
2748,06-037-0002,25.96659766064517,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
2749,06-037-0002,19.705649311428573,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
2750,06-037-0002,20.278555109677416,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
2751,06-037-0002,24.04120393466666,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
2752,06-037-0002,17.852627549677422,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
2753,06-037-0002,21.75861271333333,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
2754,06-037-0002,27.71208869419355,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
2755,06-037-0002,33.77782894580645,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
2756,06-037-0002,28.591144465333336,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
2757,06-037-0002,30.723849543225807,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
2758,06-037-0002,34.415153037333326,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
2759,06-037-0002,24.649478696774192,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
2760,06-037-0002,30.226306512258066,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
2761,06-037-0002,27.456015542068968,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
2762,06-037-0002,14.90461750064516,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
2763,06-037-0002,15.087,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
2764,06-037-0002,17.260046152258063,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
2765,06-037-0002,16.497807209333338,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
2766,06-037-0002,23.566605670967746,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
2767,06-037-0002,26.86966785481481,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
2768,06-037-0002,43.62097983799999,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
2769,06-037-0002,36.56148775741936,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
2770,06-037-0002,34.70886587599999,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
2771,06-037-0002,25.39640172645161,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
2772,06-037-1103,55.56108171741935,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
2773,06-037-1103,45.892702358571434,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
2774,06-037-1103,33.8153744864516,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
2775,06-037-1103,30.706666729333342,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
2776,06-037-1103,23.926808637419352,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
2777,06-037-1103,23.29058899333333,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
2778,06-037-1103,23.10444424,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
2779,06-037-1103,24.127677661935483,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
2780,06-037-1103,28.328819417333328,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
2781,06-037-1103,35.99562607225806,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
2782,06-037-1103,50.80874075466665,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
2783,06-037-1103,44.22074287483871,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
2784,06-037-1103,43.25114639870967,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
2785,06-037-1103,32.47254285571428,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
2786,06-037-1103,31.719232038709677,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
2787,06-037-1103,26.77929434,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
2788,06-037-1103,20.8297159832258,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
2789,06-037-1103,20.609381434666666,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
2790,06-037-1103,24.854705894838705,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
2791,06-037-1103,28.77362932967741,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
2792,06-037-1103,30.555337414,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
2793,06-037-1103,47.992113903225814,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
2794,06-037-1103,48.46557217333334,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
2795,06-037-1103,46.31306179677418,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
2796,06-037-1103,50.257195303870965,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
2797,06-037-1103,44.445695213793115,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
2798,06-037-1103,23.936321586,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
