idx,AirQualityStation,no2,img_path,s5p_path,date_str
14656,STA.IT1850A,34.81695075358861,STA.IT1850A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1850A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14657,STA-FR27002,23.939318409496213,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14658,STA-FR27002,26.3681818144942,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14659,STA-FR27002,18.184756654077088,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14660,STA-FR27002,23.40673032850371,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14661,STA-FR27002,25.28134292203813,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14662,STA-FR27002,22.13430588235292,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14663,STA-FR27002,10.756507791017434,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14664,STA-FR27002,21.748888888888914,STA-FR27002/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27002/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14665,STA-NL00138,19.272758774464105,STA-NL00138/S2A_MSIL2A_20200507T104031_N0214_R008_T31UGS_20200507T133648.npy,STA-NL00138/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14666,STA-NL00138,19.426002794892682,STA-NL00138/S2A_MSIL2A_20200507T104031_N0214_R008_T31UGS_20200507T133648.npy,STA-NL00138/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14667,STA-NL00138,12.955332073763545,STA-NL00138/S2A_MSIL2A_20200507T104031_N0214_R008_T31UGS_20200507T133648.npy,STA-NL00138/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14668,STA-NL00138,11.074846739592893,STA-NL00138/S2A_MSIL2A_20200507T104031_N0214_R008_T31UGS_20200507T133648.npy,STA-NL00138/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14669,STA-NL00138,15.650717256783874,STA-NL00138/S2A_MSIL2A_20200507T104031_N0214_R008_T31UGS_20200507T133648.npy,STA-NL00138/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14670,STA.CZ_TOVK,17.070200569656087,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14671,STA.CZ_TOVK,15.887542742095725,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14672,STA.CZ_TOVK,10.345791242510836,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14673,STA.CZ_TOVK,9.481508161820347,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14674,STA.CZ_TOVK,15.347142853909492,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14675,STA.CZ_TOVK,12.88874521072799,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14676,STA.CZ_TOVK,10.730101302460204,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14677,STA.CZ_TOVK,8.922748815165875,STA.CZ_TOVK/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA.CZ_TOVK/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14678,STA.IT0903A,27.01189189189189,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14679,STA.IT0903A,28.74818652849741,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14680,STA.IT0903A,18.120734908136484,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14681,STA.IT0903A,16.521106259097525,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14682,STA.IT0903A,23.287512588116822,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14683,STA.IT0903A,27.538461538461537,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14684,STA.IT0903A,12.0,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14685,STA.IT0903A,12.142857142857142,STA.IT0903A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0903A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14686,STA.DE_DENW066,29.2094944613592,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14687,STA.DE_DENW066,32.213031067424396,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14688,STA.DE_DENW066,22.581074294116483,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14689,STA.DE_DENW066,25.005268741246844,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14690,STA.DE_DENW066,27.308552791518284,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14691,STA.DE_DENW066,24.00313087557606,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14692,STA.DE_DENW066,22.717951149425286,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14693,STA.DE_DENW066,24.10792229484385,STA.DE_DENW066/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW066/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14694,STA.DE_DENW185,36.666666656666656,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14695,STA.DE_DENW185,42.4499999925,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14696,STA.DE_DENW185,42.43333333,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14697,STA.DE_DENW185,37.266666666666666,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14698,STA.DE_DENW185,33.249999995,STA.DE_DENW185/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW185/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14699,STA_PL0004R,6.802197798021977,STA_PL0004R/S2A_MSIL2A_20200614T100031_N0214_R122_T33UXA_20200614T131849.npy,STA_PL0004R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14700,STA_PL0004R,5.646666662666669,STA_PL0004R/S2A_MSIL2A_20200614T100031_N0214_R122_T33UXA_20200614T131849.npy,STA_PL0004R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14701,STA_PL0004R,3.861797749325845,STA_PL0004R/S2A_MSIL2A_20200614T100031_N0214_R122_T33UXA_20200614T131849.npy,STA_PL0004R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14702,STA_PL0004R,3.7706521692391313,STA_PL0004R/S2A_MSIL2A_20200614T100031_N0214_R122_T33UXA_20200614T131849.npy,STA_PL0004R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14703,STA_PL0004R,6.1329670292307705,STA_PL0004R/S2A_MSIL2A_20200614T100031_N0214_R122_T33UXA_20200614T131849.npy,STA_PL0004R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14704,STA_PL0247A,11.665071318751734,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14705,STA_PL0247A,8.843729719999992,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14706,STA_PL0247A,6.753045664712151,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14707,STA_PL0247A,8.558648260688692,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14708,STA_PL0247A,11.579386277668801,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14709,STA_PL0247A,12.09379338709678,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14710,STA_PL0247A,1.07466,STA_PL0247A/S2A_MSIL2A_20200601T095041_N0214_R079_T33UXU_20200601T112207.npy,STA_PL0247A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14711,STA-PT05008,13.123153598545567,STA-PT05008/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNB_20200823T151025.npy,STA-PT05008/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14712,STA-PT05008,37.65117040818318,STA-PT05008/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNB_20200823T151025.npy,STA-PT05008/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14713,STA-PT05008,11.184425099715984,STA-PT05008/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNB_20200823T151025.npy,STA-PT05008/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14714,STA-PT05008,10.047304028930675,STA-PT05008/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNB_20200823T151025.npy,STA-PT05008/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14715,STA-PT05008,11.093112819247857,STA-PT05008/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNB_20200823T151025.npy,STA-PT05008/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14716,STA.DE_DETH083,26.523828582042828,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14717,STA.DE_DETH083,27.213201425281163,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14718,STA.DE_DETH083,18.555832024408623,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14719,STA.DE_DETH083,18.229230211718605,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14720,STA.DE_DETH083,22.13022814776255,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14721,STA.DE_DETH083,20.155179493947234,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14722,STA.DE_DETH083,15.31227287053365,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14723,STA.DE_DETH083,15.906183268106485,STA.DE_DETH083/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH083/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14724,STA.06.198,20.07627325211402,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14725,STA.06.198,22.03604277402321,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14726,STA.06.198,10.893440986005745,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14727,STA.06.198,9.70373250311732,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14728,STA.06.198,15.243626663126454,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14729,STA.06.198,19.66274087852699,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14730,STA.06.198,9.496892111966986,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14731,STA.06.198,7.758730229063103,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14732,STA.DE_DETH117,17.322678801215442,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14733,STA.DE_DETH117,18.22657511080489,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14734,STA.DE_DETH117,13.027340864120164,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14735,STA.DE_DETH117,13.3465481914516,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14736,STA.DE_DETH117,16.3543205851185,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14737,STA.DE_DETH117,14.635934283491235,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14738,STA.DE_DETH117,13.08757747764182,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14739,STA.DE_DETH117,13.941017462258054,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14740,STA_NO0112A,21.872967285240822,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14741,STA_NO0112A,29.709458424462294,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14742,STA_NO0112A,19.49499407067533,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14743,STA_NO0112A,17.0700450969153,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14744,STA_NO0112A,20.511196090027454,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14745,STA_NO0112A,20.94269613346881,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14746,STA_NO0112A,18.165695184582766,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14747,STA_NO0112A,20.188231636526986,STA_NO0112A/S2B_MSIL2A_20201012T104909_N0214_R051_T32VNL_20201012T133544.npy,STA_NO0112A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14748,STA.02.VI12,28.79514932074259,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14749,STA.02.VI12,38.706219956789106,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14750,STA.02.VI12,18.43601368139378,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14751,STA.02.VI12,15.629774364375074,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14752,STA.02.VI12,25.697101045000114,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14753,STA.02.VI12,31.426070147862053,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14754,STA.02.VI12,13.506556890019196,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14755,STA.02.VI12,13.691944908018082,STA.02.VI12/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA.02.VI12/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14756,STA.IT1833A,30.17731481481481,STA.IT1833A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1833A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14757,STA.IT1833A,36.1890214797136,STA.IT1833A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1833A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14758,STA.IT1833A,14.857436953165207,STA.IT1833A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1833A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14759,STA.IT1833A,12.951789264413517,STA.IT1833A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1833A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14760,STA.IT1833A,24.93534686172723,STA.IT1833A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1833A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14761,Station_GB0014R,8.929503158143174,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14762,Station_GB0014R,9.272091486791464,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14763,Station_GB0014R,5.410048517146267,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14764,Station_GB0014R,4.87407096803658,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14765,Station_GB0014R,8.426608648842102,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14766,Station_GB0014R,7.056436567164169,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
14767,Station_GB0014R,4.5948349719101085,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
14768,Station_GB0014R,4.4285521472392615,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
14769,STA_PL0295A,15.585007544725043,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
14770,STA_PL0295A,16.15362607075173,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
14771,STA_PL0295A,8.094999253356251,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
14772,STA_PL0295A,8.85672881077639,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
14773,STA_PL0295A,15.406195435220535,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
14774,STA_PL0295A,7.770977729468607,STA_PL0295A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCF_20200601T112207.npy,STA_PL0295A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
