AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA.IT2071A,IT,25.0,rural,background,445.9,21.33562992125984
STA.IT2100A,IT,242.0,suburban,background,106.0,15.964012735367467
STA.IT2078A,IT,82.0,rural-nearcity,industrial,149.1,2.703879417688116
STA.IT2086A,IT,223.0,urban,traffic,105.9,26.163053124970485
STA.IT2087A,IT,140.0,suburban,background,149.1,12.020183740155673
STA.IT2088A,IT,15.0,urban,traffic,101.1,24.52846824195004
STA.IT2089A,IT,370.0,urban,background,149.1,10.747498048806802
STA.IT2091A,IT,87.0,urban,traffic,149.1,21.766044087054507
STA.IT2097A,IT,811.0,rural,background,275.5,15.172727272727272
STA.IT2079A,IT,109.0,urban,background,187.1,22.80851734045259
STA.IT1841A,IT,134.0,urban,traffic,823.7,32.456432038834954
Station_GB0776A,GB,4.0,urban,background,3677.5,22.072858654672054
Station_GB0837A,GB,35.0,urban,industrial,3360.3,30.510070506074356
STA_PL0218A,PL,181.0,urban,background,110.6,17.07615016026996
STA_PL0698A,PL,285.0,urban,background,71.6,11.201308098131282
Station_GB0777A,GB,26.0,urban,industrial,4421.5,17.573000618746256
Station_GB1054A,GB,15.0,urban,traffic,691.8,28.969254065288826
Station_GB1063A,GB,82.0,urban,traffic,1581.7,37.156843497151435
Station_GB1068A,GB,32.0,urban,traffic,1512.7,33.346164527303635
Station_GB1071A,GB,51.0,urban,traffic,3313.4,36.08406784807887
Station_GB1086A,GB,85.0,urban,background,725.2,20.881539594220765
Station_GB1089A,GB,3.0,urban,background,319.5,13.737106268833244
STA_NO0011A,NO,61.0,urban,traffic,1567.8,20.158151995665445
STA_NO0057A,NO,95.0,suburban,traffic,1567.8,33.528758307221196
STA_NO0059A,NO,20.0,urban,traffic,35.4,30.884027038055603
STA_NO0061A,NO,14.0,suburban,traffic,12.2,17.79540612403709
STA_NO0062A,NO,25.0,rural-nearcity,background,12.2,3.5918482737093234
STA_NO0063A,NO,12.0,urban,background,27.1,12.099970257068524
STA_NO0067A,NO,2.0,suburban,traffic,20.1,26.327760683399763
STA_NO0071A,NO,130.0,suburban,traffic,1567.8,32.07895234710375
Station_GB1052A,GB,179.0,urban,traffic,2751.0,53.1251784095594
Station_GB1051A,GB,59.0,urban,traffic,4880.5,35.88905752742032
Station_GB1046A,GB,98.0,urban,background,567.8,12.170440535391032
Station_GB1045A,GB,13.0,urban,traffic,1512.7,45.22861862555481
Station_GB0841A,GB,36.0,urban,industrial,319.5,15.391461319509888
Station_GB0860A,GB,10.0,urban,background,3507.8,16.446142894158054
Station_GB0864A,GB,45.0,urban,background,1864.3,17.35190388992054
Station_GB0918A,GB,15.0,urban,background,770.4,15.213326403933433
Station_GB0919A,GB,16.0,urban,traffic,770.4,26.11151530045325
Station_GB0924A,GB,18.0,urban,traffic,1057.8,27.562972978694507
Station_GB0956A,GB,29.0,urban,traffic,971.9,16.034133239419607
Station_GB0995A,GB,36.0,urban,background,483.1,11.683192710153401
Station_GB1014A,GB,7.0,urban,traffic,127.1,33.48979017063056
Station_GB1024A,GB,37.0,urban,background,11689.7,22.59411103768331
Station_GB1026A,GB,83.0,urban,background,4880.5,23.24495296154067
Station_GB1027A,GB,89.0,urban,background,1581.7,23.078448089254426
Station_GB1041A,GB,15.0,urban,traffic,971.9,19.81812726325809
Station_GB1042A,GB,4.0,urban,traffic,3677.5,27.183507518279427
Station_GB0928A,GB,96.0,urban,traffic,567.8,18.89342943918543
STA_NO0083A,NO,17.0,urban,traffic,1567.8,29.64108694323516
STA_NO0084A,NO,5.0,suburban,traffic,75.7,24.807992864418377
STA_NO0132A,NO,100.0,rural,background,1567.8,17.947169261155274
STA_NO0122A,NO,95.0,suburban,traffic,1567.8,36.41393014494674
STA_NO0092A,NO,7.0,urban,traffic,27.1,25.11127063387543
STA_NO0093A,NO,8.0,urban,traffic,1567.8,31.912688727164593
STA_NO0095A,NO,60.0,suburban,traffic,1567.8,27.91089705577005
STA_NO0099A,NO,12.0,suburban,traffic,133.6,27.47717247970277
STA_NO0101A,NO,148.0,suburban,traffic,1567.8,20.21468826438252
STA_NO0105A,NO,18.0,suburban,background,75.7,11.55339772198922
STA_NO0129A,NO,100.0,rural,traffic,133.6,30.779004494928323
STA_NO0106A,NO,15.0,suburban,traffic,12.2,14.553088835177679
STA_NO0109A,NO,7.0,suburban,traffic,35.4,24.059184287166048
STA_NO0111A,NO,105.0,suburban,traffic,133.6,15.703688020928563
STA_NO0112A,NO,100.0,suburban,traffic,75.7,21.792609984638084
STA_NO0114A,NO,62.0,suburban,background,133.6,16.522745113138328
STA_NO0115A,NO,35.0,suburban,industrial,12.2,12.360401067904553
STA_NO0118A,NO,5.0,suburban,background,12.2,10.938197200495651
STA_NO0120A,NO,35.0,urban,background,35.4,16.65319111209958
STA_NO0121A,NO,35.0,suburban,traffic,35.4,26.599296677222856
STA_NO0108A,NO,95.0,suburban,background,35.4,5.995539150916928
STA.DE_DESH056,DE,14.0,rural-regional,background,97.0,12.73290959836828
STA.DE_DESL010,DE,211.0,urban,background,802.7,22.89961987276391
STA.DE_DESL011,DE,315.0,urban,background,802.7,15.217772064567775
STA.DE_DESL012,DE,192.0,urban,background,802.7,30.712683257110072
STA.DE_DESL020,DE,192.0,urban,traffic,802.7,38.80475697636906
STA.DE_DESH022,DE,15.0,urban,traffic,1561.6,28.19760769855023
STA.DE_DERP060,DE,378.0,urban,background,664.2,15.807204639448381
STA.DE_DEHE063,DE,110.0,urban,traffic,378.7,34.77341959757426
STA.DE_DEHE112,DE,140.0,urban,traffic,1399.5,46.86266791686911
STA.DE_DEHE116,DE,108.0,urban,traffic,2902.3,39.00598324960573
STA.DE_DEHE135,DE,94.0,urban,background,3061.1,23.95049503764874
STA.DE_DENI031,DE,2.0,rural,background,733.6,12.117099832815974
STA.DE_DERP003,DE,98.0,urban,industrial,2263.7,29.682119097150906
STA.DE_DERP007,DE,115.0,urban,background,2274.9,23.816918424081678
STA.DE_DERP009,DE,100.0,urban,background,2274.9,33.330969838215715
STA.DE_DERP011,DE,85.0,urban,traffic,2274.9,38.45754413644124
STA.DE_DERP019,DE,232.0,urban,background,712.6,20.814822763173986
STA.DE_DERP022,DE,108.0,urban,background,182.7,24.24305598444882
STA.DE_DERP023,DE,97.0,urban,traffic,792.4,27.20192167714123
STA.DE_DERP025,DE,115.0,urban,background,286.2,17.722893616762192
STA.DE_DERP026,DE,99.0,urban,traffic,1127.7,30.088638157824587
STA.DE_DERP010,DE,85.0,urban,traffic,2274.9,47.465075563901024
STA.IT0592A,IT,158.0,urban,background,2078.5,35.267707171775285
STA.IT0594A,IT,149.0,urban,traffic,278.9,33.07380298459168
STA.IT0643A,IT,95.0,urban,traffic,119.6,30.627370769802898
STA.IT0692A,IT,87.0,urban,industrial,187.1,23.04324158732697
STA.IT0694A,IT,154.0,urban,traffic,2078.5,53.78703833185854
STA.IT0705A,IT,122.0,urban,traffic,2078.5,45.89595143084625
STA.IT0480A,IT,137.0,urban,traffic,2078.5,42.841077521065394
STA.IT0706A,IT,123.0,urban,background,2078.5,33.92225079373074
STA.IT0737A,IT,291.0,suburban,industrial,410.6,22.054373700776264
STA.IT0741A,IT,51.0,rural,background,278.9,23.11119063047536
STA.IT0743A,IT,188.0,urban,background,278.9,19.095081427594486
STA.IT0755A,IT,26.0,urban,traffic,166.0,32.99102388559257
STA.IT0761A,IT,122.0,urban,traffic,2078.5,45.11525006609129
STA.IT0776A,IT,214.0,urban,traffic,459.1,37.89045483023271
STA.IT0777A,IT,292.0,urban,traffic,459.1,37.36123274238028
STA.IT0778A,IT,125.0,urban,traffic,410.6,33.836827725412014
STA.IT0707A,IT,249.0,urban,background,410.6,31.05265839985103
STA.IT0477A,IT,122.0,urban,traffic,2078.5,59.25992988312792
STA.IT0469A,IT,243.0,urban,traffic,333.8,51.89969172397439
STA.IT0470A,IT,233.0,urban,traffic,333.8,56.01628157548186
STA.IT0063A,IT,37.0,suburban,industrial,278.7,14.93911664226452
STA.IT0267A,IT,80.0,suburban,background,300.2,24.29713649580848
STA.DE_DEHE043,DE,87.0,rural-nearcity,background,617.6,17.09469009036761
STA.DE_DEBW080,DE,119.0,urban,traffic,1849.1,38.17986898672827
STA.DE_DEBW081,DE,114.0,urban,background,1849.1,21.78337020728776
STA.DE_DEBW098,DE,101.0,urban,traffic,2204.9,46.72077192587836
STA.DE_DEBW125,DE,135.0,suburban,traffic,415.6,35.00588509121432
STA.DE_DEBW005,DE,94.0,suburban,industrial,2204.9,24.334297372400002
STA.DE_DEBW009,DE,112.0,urban,background,1499.8,23.06510191832615
STA.DE_DEBW022,DE,136.0,suburban,industrial,232.1,25.405085730727873
STA.DE_DEBW004,DE,109.0,rural-nearcity,background,415.6,22.621865885554524
STA.DE_DEHE005,DE,103.0,urban,background,3061.1,36.23233243266552
STA.DE_DEHE008,DE,100.0,urban,background,3061.1,29.37202566527371
STA.DE_DEHE011,DE,108.0,urban,background,300.3,25.092177720626005
STA.DE_DEHE022,DE,121.0,urban,background,1399.5,27.78089982440588
STA.DE_DEHE028,DE,484.0,rural,background,378.7,7.962670236550891
STA.DE_DEHE037,DE,145.0,urban,traffic,1399.5,47.576977483535785
STA.DE_DEHE040,DE,158.0,urban,traffic,1301.1,49.58414884259263
STA.DE_DEHE041,DE,119.0,urban,traffic,3061.1,46.18292054786761
STA.DE_DEHE001,DE,158.0,urban,background,1301.1,21.17060519392011
STA.IT0832A,IT,256.0,urban,traffic,106.7,35.67516843118383
STA.IT0837A,IT,190.0,urban,background,410.6,23.574298052966967
STA.IT1587A,IT,50.0,urban,traffic,365.0,22.897551239270573
STA.IT1590A,IT,15.0,urban,background,360.4,28.501336573511548
STA.IT1592A,IT,10.0,urban,traffic,50.0,36.60418420103402
STA.IT1593A,IT,10.0,urban,background,50.0,16.387725804522074
STA.IT1594A,IT,401.0,urban,background,55.9,18.40837827668381
STA.IT1596A,IT,14.0,rural,background,360.4,14.203599106791014
STA.IT1619A,IT,263.0,suburban,background,55.9,13.30014164305949
STA.IT1578A,IT,20.0,suburban,background,140.3,18.6738257805115
STA.IT1571A,IT,80.0,urban,background,305.6,21.70896237718668
STA.IT1560A,IT,9.0,urban,traffic,278.7,39.060747663551396
STA.IT1557A,IT,13.0,urban,background,278.7,14.135376447876446
STA.IT1509A,IT,124.0,suburban,background,283.2,25.417404299344753
STA.IT1533A,IT,130.0,urban,traffic,82.9,26.319593787335723
STA.IT1538A,IT,5.0,urban,background,365.0,15.10964350872701
STA.IT1551A,IT,45.0,urban,background,290.1,26.4757257566399
STA.IT1553A,IT,48.0,rural,background,305.6,18.221373119844735
STA.IT1518A,IT,154.0,urban,background,283.2,25.64641016420952
STA.IT1644A,IT,120.0,rural,background,222.3,10.34967240960932
STA.IT1741A,IT,63.0,rural,industrial,57.4,9.059578201403678
STA.IT1742A,IT,604.0,rural,industrial,55.9,7.927995665549807
STA.IT1743A,IT,162.0,urban,background,2160.4,37.149530855082936
STA.IT1744A,IT,245.0,suburban,industrial,57.4,6.029010843504647
STA.IT1746A,IT,88.0,rural,industrial,187.1,16.982555880529162
STA.IT1788A,IT,240.0,suburban,background,333.8,21.95977301387137
STA.IT1790A,IT,615.0,rural,background,55.9,8.99536116633532
STA.IT1792A,IT,133.0,urban,traffic,2078.5,36.822609960191016
STA.IT1740A,IT,187.0,rural,industrial,55.9,12.287533477207408
STA.IT1796A,IT,110.0,rural,background,113.7,7.665773537466186
STA.IT1801A,IT,31.0,urban,traffic,76.4,23.06872488068986
STA.IT1818A,IT,100.0,suburban,traffic,324.9,15.159928909406785
STA.IT1819A,IT,98.0,urban,background,169.3,15.433913996832745
STA.IT1826A,IT,267.0,urban,background,459.1,22.19080720697386
STA.IT1830A,IT,91.0,urban,background,119.6,24.355639186169586
STA.IT1464A,IT,115.0,rural,background,410.6,30.814333672666773
STA.IT1737A,IT,70.0,urban,background,278.9,28.46217701613116
STA.IT1650A,IT,212.0,urban,background,820.9,32.18734730498686
STA.IT1654A,IT,54.0,urban,background,703.8,30.062051649928264
STA.IT1734A,IT,237.0,suburban,background,459.1,21.279575326280483
STA.IT1674A,IT,720.0,suburban,industrial,55.9,5.912799943400505
STA.IT1676A,IT,157.0,urban,traffic,283.2,44.55477820779994
STA.IT1681A,IT,650.0,rural,background,106.7,1.5581899145504874
STA.IT1692A,IT,122.0,urban,background,2078.5,38.229084056286716
STA.IT1698A,IT,75.0,urban,traffic,460.4,60.02270936181345
STA.IT1670A,IT,37.0,urban,background,166.0,27.573649041255088
STA.IT1463A,IT,182.0,suburban,background,410.6,27.033632589753985
STA.IT1459A,IT,206.0,suburban,background,820.9,32.50684695629978
STA.IT0945A,IT,62.0,urban,traffic,703.8,27.058523555123845
STA.IT0950A,IT,260.0,urban,background,106.7,15.079951980792314
STA.IT0963A,IT,1.0,urban,background,442.4,28.4270604927125
STA.IT0966A,IT,100.0,urban,background,111.3,17.042551429674205
STA.IT0989A,IT,948.0,rural,background,57.0,5.032576505429417
STA.IT0997A,IT,249.0,urban,traffic,410.6,41.023061924708855
STA.IT1001A,IT,15.0,urban,traffic,222.3,25.011576027975398
STA.IT1016A,IT,122.0,urban,traffic,2078.5,49.45800159405119
STA.IT1034A,IT,221.0,urban,traffic,2160.4,37.79323219747572
STA.IT0895A,IT,4.0,urban,traffic,218.2,32.493220566518985
STA.IT0839A,IT,79.0,suburban,background,205.7,25.82496375525334
STA.IT0840A,IT,70.0,suburban,traffic,205.7,29.356261546852288
STA.IT0842A,IT,61.0,rural,background,205.7,19.997437103368455
STA.IT0846A,IT,147.0,suburban,industrial,278.9,26.353176871869437
STA.IT0852A,IT,20.0,urban,traffic,460.4,45.759998789658674
STA.IT0854A,IT,105.0,urban,background,460.4,26.440607724436287
STA.IT0856A,IT,45.0,urban,background,460.4,16.374145460331533
STA.IT0860A,IT,41.0,urban,traffic,290.1,39.15130052509464
STA.IT0861A,IT,49.0,urban,traffic,290.1,60.10027956727847
STA.IT0862A,IT,61.0,urban,background,290.1,20.392702832453192
STA.IT0867A,IT,397.0,urban,traffic,57.0,21.19013409961686
STA.IT0883A,IT,195.0,rural,background,290.1,8.188809465122011
STA.IT0884A,IT,542.0,rural,background,823.7,7.650310637758336
STA.IT0885A,IT,26.0,urban,background,823.7,19.644951539688385
STA.IT0863A,IT,338.0,urban,traffic,91.3,22.979071445754148
STA.IT1043A,IT,6.0,urban,background,391.9,27.68451688009313
STA.IT1048A,IT,29.0,urban,background,166.0,27.63061341486719
STA.IT1222A,IT,3.0,urban,background,442.4,27.598079231692683
STA.IT1251A,IT,170.0,urban,traffic,278.9,57.47161140017475
STA.IT1259A,IT,167.0,suburban,industrial,111.3,16.615321433231756
STA.IT1286A,IT,80.0,urban,traffic,300.2,34.331468957499425
STA.IT1288A,IT,64.0,rural,background,300.2,21.361427715940074
STA.IT1290A,IT,97.0,urban,traffic,2078.5,38.275162832557534
STA.IT1294A,IT,146.0,urban,background,2078.5,22.29263767645688
STA.IT1385A,IT,226.0,suburban,background,278.9,27.96800013177767
STA.IT1409A,IT,5.0,urban,traffic,172.9,32.06887417218543
STA.IT1328A,IT,72.0,urban,background,360.4,22.039282440748984
STA.IT1044A,IT,3.0,urban,traffic,391.9,40.177025182979776
STA.IT1204A,IT,4.0,urban,background,218.2,27.82684748427673
STA.IT1071A,IT,16.0,suburban,background,172.9,23.206680584551147
STA.IT1110A,IT,5.0,urban,background,172.9,16.810720268006698
STA.IT1120A,IT,268.0,suburban,background,333.8,30.341514973576047
STA.IT1121A,IT,335.0,rural,background,333.8,11.698966704936854
STA.IT1125A,IT,231.0,suburban,background,333.8,25.960113960113958
STA.IT1128A,IT,257.0,suburban,background,333.8,29.78346315158777
STA.IT1130A,IT,202.0,urban,traffic,333.8,33.42735748849286
STA.IT1203A,IT,184.0,suburban,background,2078.5,21.71400315270745
STA.IT1168A,IT,62.0,suburban,background,111.3,13.40519753424257
STA.IT1174A,IT,100.0,rural,background,2078.5,22.132068195987515
STA.IT1180A,IT,290.0,urban,background,106.0,24.724220649085485
STA.IT1186A,IT,3.0,urban,background,222.3,23.86762398938096
STA.IT1187A,IT,10.0,urban,background,222.3,22.98967339097022
STA.IT1193A,IT,561.0,suburban,industrial,55.9,9.931813915466435
STA.IT1149A,IT,353.0,suburban,background,172.9,4.055684738710072
STA_PL0243A,PL,291.0,rural,background,168.3,8.979528800917988
STA.06.135,AT,454.0,urban,industrial,367.6,22.279162767955714
STA.06.136,AT,375.0,suburban,industrial,367.6,20.88627143802553
STA.06.191,AT,382.0,rural,industrial,367.6,14.829646970281624
STA.IT0740A,IT,274.0,urban,background,278.9,26.28307146820529
STA.IT0459A,IT,15.0,suburban,background,240.8,29.447774815587678
STA.IT0460A,IT,100.0,urban,traffic,240.8,27.61024125687716
STA.IT0461A,IT,10.0,suburban,industrial,240.8,27.202162221651477
STA.DE_DENI143,DE,8.0,urban,traffic,1643.6,47.56143741028486
STA.DE_DENI029,DE,1.0,suburban,background,462.4,14.619088221705669
STA.DE_DENI053,DE,17.0,suburban,industrial,119.2,15.185617214761391
STA-FR24018,FR,385.0,urban,background,23.6,10.056857795423165
STA-FR23182,FR,50.0,urban,background,90.4,11.464689714696592
STA-FR30028,FR,1200.0,rural-regional,background,61.7,3.46814662177232
STA-FR31001,FR,3.0,urban,background,162.6,15.116741311022878
STA-FR31002,FR,20.0,urban,background,162.6,15.801109053786966
STA-FR31003,FR,3.0,urban,traffic,162.6,19.43568301877448
STA-FR31032,FR,50.0,urban,background,62.0,12.129558320234054
STA-FR31045,FR,15.0,urban,traffic,162.6,39.89426802320418
STA-FR23177,FR,54.0,rural-regional,background,58.8,5.022752183320117
STA-FR23174,FR,50.0,urban,background,90.4,12.586052628024028
STA-FR19053,FR,61.0,urban,background,134.5,9.818288703906868
STA-FR16054,FR,195.0,urban,background,217.6,26.57757470897471
STA-FR23078,FR,100.0,urban,background,113.5,9.927344733217774
STA-FR23120,FR,30.0,urban,background,113.5,14.08147257181839
STA-FR23150,FR,30.0,urban,background,113.5,9.663942138707382
STA-FR23152,FR,50.0,urban,background,100.6,9.434073985885924
STA-PT01052,PT,47.0,urban,background,849.1,15.10269994594116
STA-PT01054,PT,0.0,suburban,background,849.1,24.5220707152288
STA-PT02017,PT,20.0,urban,traffic,221.0,21.060427169010342
STA-PT02018,PT,32.0,suburban,background,221.0,10.927625960717334
STA-PT02019,PT,60.0,rural,background,116.8,4.896232543033452
STA-PT02021,PT,741.0,rural,background,78.5,1.5629989586948976
STA-PT01051,PT,25.0,suburban,background,849.1,18.263850089952285
STA-PT01048,PT,1086.0,rural,background,48.0,14.226263305186752
STA-PT01046,PT,185.0,urban,traffic,285.8,31.39999999
STA-NL00929,NL,10.0,rural,background,182.3,11.078774366291015
STA-PT01024,PT,90.0,urban,traffic,849.1,22.984475677453666
STA-PT01028,PT,146.0,urban,traffic,849.1,62.361402002618064
STA-PT01030,PT,72.0,urban,traffic,849.1,35.497163207117424
STA-PT01031,PT,88.0,suburban,background,849.1,18.98401029733115
STA-PT01041,PT,175.0,urban,traffic,327.9,49.9089268254756
STA-PT01043,PT,184.0,urban,traffic,849.1,22.595744925448823
STA-PT01044,PT,300.0,urban,background,230.7,12.70382232634839
STA-PT01047,PT,777.0,rural,background,105.9,7.784489253893706
STA.02.KA21,AT,445.0,urban,traffic,146.6,28.13307939412596
STA.02.WO15,AT,460.0,urban,traffic,44.7,23.544982626863714
STA.02.WO35,AT,540.0,rural-regional,background,44.7,8.715123636691978
STA-NL00633,NL,-2.0,rural,background,926.1,15.15774706898829
STA-NL00418,NL,3.0,urban,background,1183.2,29.438739086850024
STA-NL00491,NL,0.0,urban,traffic,1183.2,32.69015898427063
STA-NL00493,NL,0.0,urban,traffic,1183.2,38.93635945903363
STA-NL00494,NL,3.0,urban,background,1183.2,29.431964671089567
Station_GB0957A,GB,54.0,rural,background,161.9,6.841643248786994
Station_GB0958A,GB,11.0,urban,industrial,1163.7,21.377266018758665
Station_GB1006A,GB,41.0,urban,traffic,444.3,23.08684284963611
Station_GB1007A,GB,80.0,urban,traffic,1444.9,23.511842331657558
Station_GB1012A,GB,10.0,urban,traffic,9756.5,40.854304643126255
Station_GB1017A,GB,122.0,urban,background,120.6,8.712189762982575
Station_GB1020A,GB,149.0,urban,background,2719.0,16.143962318644558
Station_GB0926A,GB,85.0,urban,traffic,1431.9,33.035091833601854
Station_GB0921A,GB,67.0,urban,traffic,234.8,35.57966697655168
Station_GB0840A,GB,58.0,urban,background,723.1,25.858961107841694
Station_GB0861A,GB,75.0,suburban,background,88.0,9.922345250826957
Station_GB0884A,GB,15.0,urban,background,4227.4,23.90733792520617
Station_GB0896A,GB,61.0,urban,traffic,646.8,24.18595878016931
Station_GB0916A,GB,40.0,suburban,industrial,601.7,19.565301673338144
Station_GB0755A,GB,70.0,urban,traffic,311.3,19.25675131381371
Station_GB1032A,GB,142.0,urban,traffic,1085.6,19.479473369345165
Station_GB1065A,GB,3.0,urban,traffic,167.7,21.446231741129594
Station_GB1066A,GB,7.0,urban,traffic,2058.0,24.352654302533637
Station_GB1069A,GB,14.0,urban,traffic,421.6,36.54048680292063
Station_GB1070A,GB,107.0,urban,traffic,3299.5,19.19638744296566
Station_GB1072A,GB,13.0,urban,traffic,4227.4,44.35857263699767
Station_GB1075A,GB,82.0,urban,traffic,3701.0,29.514055864928388
Station_GB1090A,GB,134.0,urban,background,609.4,16.09197524659673
Station_GB1092A,GB,104.0,urban,background,964.3,13.72800645001582
Station_GB1064A,GB,182.0,urban,traffic,333.1,23.93998948727751
Station_GB1031A,GB,193.0,urban,traffic,1610.4,28.524654219983088
Station_GB1034A,GB,98.0,urban,background,3701.0,20.414398807954626
Station_GB1037A,GB,151.0,urban,traffic,3811.0,33.25554425849473
Station_GB1040A,GB,102.0,urban,traffic,1610.4,25.25443672954666
Station_GB1053A,GB,187.0,urban,traffic,1464.9,43.47428411923635
Station_GB1055R,GB,78.0,rural,background,215.3,10.348527750507264
Station_GB1056A,GB,5.0,urban,traffic,5077.8,35.227934768342244
Station_GB1058A,GB,67.0,suburban,industrial,4754.4,23.57226240681348
Station_GB1061A,GB,45.0,urban,traffic,723.1,29.74590480349977
Station_GB0743A,GB,5.0,urban,background,11900.9,31.64458232081325
Station_GB0013R,GB,119.0,rural,background,120.6,6.3134017250291725
Station_GB0640A,GB,43.0,urban,traffic,120.6,29.18341954098293
Station_GB0647A,GB,27.0,urban,traffic,564.9,38.34514098273313
Station_GB0660A,GB,30.0,urban,background,2417.6,24.74749069625448
Station_GB0681A,GB,100.0,urban,background,691.8,15.594206312936366
Station_GB0730A,GB,38.0,urban,background,2058.0,17.55505779771115
Station_GB0733A,GB,5.0,urban,background,5392.2,18.772829914558347
Station_GB0741A,GB,30.0,urban,background,3134.4,12.315149698276574
Station_GB0031R,GB,370.0,rural,background,25.5,5.922732252758986
Station_GB0034R,GB,21.0,rural,background,2417.6,14.56695991705809
Station_GB0037R,GB,420.0,rural,background,248.9,7.143502666085298
Station_GB0043R,GB,160.0,rural,background,66.8,5.93127221223421
Station_GB1096A,GB,69.0,urban,background,840.8,27.191494783542048
Station_GB0584A,GB,78.0,urban,background,1431.9,29.73141618402576
Station_GB0598A,GB,7.0,urban,background,5077.8,28.91939485267689
Station_GB0608A,GB,13.0,suburban,background,4964.6,23.26798129313494
Station_GB0613A,GB,57.0,urban,background,4754.4,34.64082894574522
STA_ES0005R,ES,685.0,rural,background,142.1,3.0217433377919978
STA_ES2014A,ES,760.0,rural,background,42.9,1.7943912283762262
STA_ES2015A,ES,42.0,suburban,background,210.8,10.02307692126785
STA_ES2048A,ES,130.0,suburban,industrial,142.1,10.883417315620706
STA_ES2049A,ES,408.0,rural,industrial,142.1,13.153347981959062
STA_ES2050A,ES,398.0,rural,industrial,142.1,10.692215854823305
STA_ES2061A,ES,15.0,urban,traffic,210.8,22.185541033089603
STA_ES2063A,ES,30.0,urban,traffic,210.8,28.68497251026879
STA_ES2085A,ES,620.0,suburban,traffic,42.9,11.076150791883595
STA_ES2006A,ES,198.0,rural,industrial,142.1,3.744136711844432
STA_ES2005A,ES,38.0,urban,industrial,142.1,7.698323380799265
STA_ES1867A,ES,5.0,urban,traffic,142.1,13.147933500916649
STA_ES1868A,ES,220.0,suburban,background,142.1,10.14247211732458
STA_ES1901A,ES,260.0,urban,traffic,142.1,20.161134816233425
STA_ES1957A,ES,25.0,suburban,background,142.1,14.07144348894175
STA_ES1960A,ES,33.0,suburban,industrial,142.1,7.301183844011142
STA_ES1829A,ES,109.0,rural,background,252.0,8.899489202765269
STA_ES1138A,ES,35.0,urban,traffic,142.1,31.097822309412717
STA_ES1174A,ES,620.0,rural,industrial,33.7,20.216117216117212
STA_ES1175A,ES,600.0,rural,industrial,33.7,9.504694549445189
STA_ES1234A,ES,240.0,rural,industrial,142.1,9.828874294112225
STA_ES1287A,ES,1120.0,urban,industrial,20.1,8.616136631330978
STA_ES1297A,ES,945.0,suburban,industrial,29.9,7.1622615490691794
STA_ES1307A,ES,380.0,rural,industrial,142.1,9.948269794721408
STA_ES1137A,ES,53.0,urban,traffic,210.8,27.21707486084797
STA_ES1096A,ES,132.0,urban,traffic,42.9,25.58604217599091
STA_ES0016R,ES,506.0,rural,background,33.7,2.415644183015289
STA_ES0296A,ES,7.0,rural,background,252.0,5.784028824640242
STA_ES0777A,ES,270.0,rural,industrial,142.1,9.58547838756678
STA_ES0961A,ES,20.0,rural,industrial,210.8,11.094822793425989
STA_ES1035A,ES,340.0,suburban,industrial,142.1,9.86465376544649
STA_ES1093A,ES,6.0,rural,background,252.0,5.727884837822151
STA_ES1798A,ES,65.0,urban,industrial,142.1,25.2459807073955
STA_ES1439A,ES,26.0,urban,industrial,210.8,20.065900562851784
STA_ES1440A,ES,12.0,urban,industrial,210.8,21.536392220798877
STA_ES1827A,ES,172.0,rural,background,252.0,4.151972653468167
STA.IT1375A,IT,124.0,rural,background,125.3,6.45611312410372
STA.IT1388A,IT,113.0,suburban,background,181.7,24.29464238088095
STA.IT1397A,IT,9.0,suburban,industrial,125.3,10.883067439260607
STA.IT1278A,IT,14.0,suburban,background,125.3,10.615905583569855
STA.IT1287A,IT,58.0,urban,traffic,300.2,33.691135581238925
STA.IT1575A,IT,16.0,suburban,industrial,84.6,4.3797279595358765
STA.IT1646A,IT,47.0,suburban,background,300.2,22.18315559048557
STA.IT1523A,IT,150.0,urban,background,142.9,23.16150524367675
STA.IT1524A,IT,164.0,urban,background,85.4,21.52130989646039
STA.IT0912A,IT,77.0,urban,background,187.1,28.90464665317062
STA.IT1145A,IT,12.0,urban,traffic,179.2,31.872686435772003
STA.IT1152A,IT,25.0,suburban,background,262.7,28.60902366863905
STA.IT1153A,IT,45.0,urban,traffic,205.7,25.993983568282914
STA.IT1104A,IT,77.0,urban,traffic,187.1,34.55264351362689
STA.IT1026A,IT,380.0,urban,traffic,460.4,37.8542235545596
STA.IT2119A,IT,268.0,rural,background,85.4,11.861597239339414
STA.IT2131A,IT,0.0,rural,industrial,365.0,8.432965212513142
STA.IT2040A,IT,8.0,urban,background,125.3,14.770448770465114
STA.IT2049A,IT,5.0,urban,background,125.3,16.888398455349005
STA.IT2056A,IT,33.0,urban,traffic,125.3,28.409718841288075
STA.IT2063A,IT,48.0,rural,industrial,205.7,21.583600032013038
STA.IT2074A,IT,765.0,rural,background,112.0,18.811349693251525
STA.IT2133A,IT,4.0,rural,industrial,111.3,11.969989430945587
STA.IT2201A,IT,30.0,urban,traffic,140.6,27.08914343563065
STA.IT2156A,IT,59.0,urban,traffic,233.2,36.82378100940975
STA.IT2177A,IT,7.0,urban,traffic,169.3,25.755150704446198
STA.IT1672A,IT,1120.0,rural,background,233.2,16.39041095890411
