idx,AirQualityStation,no2,img_path,s5p_path,date_str
817,41-067-0005,22.351948362352942,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
818,41-067-0005,23.36939108695651,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
819,41-067-0005,23.12215836151897,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
820,41-067-0005,21.103812397701137,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
821,41-067-0005,18.979121470731705,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
822,41-067-0005,16.375876638399998,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
823,41-067-0005,22.59656818652173,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
824,41-067-0005,22.506303853186807,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
825,41-067-0005,16.73535046252873,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
826,41-067-0005,17.423748819999997,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
827,41-067-0005,19.61854642130434,41-067-0005/S2B_MSIL2A_20210914T185929_N0301_R013_T10TER_20210914T230651.npy,41-067-0005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
828,06-113-0004,7.576154317176473,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
829,06-113-0004,6.385528406292133,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
830,06-113-0004,7.601928942471907,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
831,06-113-0004,10.384914274285707,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
832,06-113-0004,7.844359867555555,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
833,06-113-0004,4.91218529098901,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
834,06-113-0004,7.564241774347828,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
835,06-113-0004,11.118490671304347,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
836,06-113-0004,8.701605741538463,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
837,06-113-0004,5.4375099723076925,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
838,06-113-0004,7.968841090434778,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
839,06-113-0004,11.61512932808989,06-113-0004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-113-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
840,06-013-1004,18.163173353777786,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
841,06-013-1004,8.677253440439562,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
842,06-013-1004,7.995310080434782,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
843,06-013-1004,21.958761327826082,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
844,06-013-1004,16.71668180177778,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
845,06-013-1004,9.267282804835169,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
846,06-013-1004,9.71149989181818,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
847,06-013-1004,19.969340373626377,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
848,06-013-1004,17.285245697582422,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
849,06-013-1004,8.49333998197802,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
850,06-013-1004,10.343466229565216,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
851,06-013-1004,20.0063491226087,06-013-1004/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEH_20210921T230912.npy,06-013-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
852,06-001-0011,30.34580072933333,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
853,06-001-0011,12.989934745494502,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
854,06-001-0011,14.995558618695659,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
855,06-001-0011,34.59864071173913,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
856,06-001-0011,26.116347788444447,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
857,06-001-0011,14.571845616888893,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
858,06-001-0011,15.65967346173913,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
859,06-001-0011,31.58391134755557,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
860,06-001-0011,27.215648624269647,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
861,06-001-0011,13.923531460444446,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
862,06-001-0011,14.637029090869564,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
863,06-001-0011,31.33920442347826,06-001-0011/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0011/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
864,06-071-0027,65.27317365777776,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
865,06-071-0027,52.2510604145055,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
866,06-071-0027,52.46362133190478,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
867,06-071-0027,59.225241726086956,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
868,06-071-0027,54.596102358222225,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
869,06-071-0027,49.57755979555557,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
870,06-071-0027,51.72338713869566,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
871,06-071-0027,61.796502543043474,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
872,06-071-0027,56.13934377428575,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
873,06-071-0027,40.85309495956045,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
874,06-071-0027,54.19666274341463,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
875,06-071-0027,67.84840112260872,06-071-0027/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-0027/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
876,06-029-2012,,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
877,06-029-2012,,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
878,06-029-2012,,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
879,06-029-2012,,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
880,06-029-2012,23.38574310444444,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
881,06-029-2012,15.536191932747247,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
882,06-029-2012,19.05946394956521,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
883,06-029-2012,30.35520929695652,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
884,06-029-2012,24.43528681934067,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
885,06-029-2012,15.968314539780215,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
886,06-029-2012,22.77607044347826,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
887,06-029-2012,34.11576735043477,06-029-2012/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-2012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
888,06-037-6012,22.148761133777786,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
889,06-037-6012,18.284363743736264,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
890,06-037-6012,20.864469523478263,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
891,06-037-6012,20.945419523913046,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
892,06-037-6012,14.836147046222221,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
893,06-037-6012,14.317738473953485,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
894,06-037-6012,18.713883008988766,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
895,06-037-6012,20.5419578326087,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
896,06-037-6012,17.417079044835173,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
897,06-037-6012,11.981754789450552,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
898,06-037-6012,20.2181029032967,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
899,06-037-6012,21.52100073260869,06-037-6012/S2A_MSIL2A_20210920T183041_N0301_R027_T11SLU_20210920T230838.npy,06-037-6012/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
900,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
901,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
902,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
903,06-111-2002,,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
904,06-111-2002,14.913204862222221,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
905,06-111-2002,10.108705170109888,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
906,06-111-2002,13.03518492,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
907,06-111-2002,17.896942564000007,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
908,06-111-2002,13.350248458139534,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
909,06-111-2002,6.604555010549452,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
910,06-111-2002,12.154253416521735,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
911,06-111-2002,17.404573656703302,06-111-2002/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-111-2002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
912,06-037-0002,29.775355859555546,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
913,06-037-0002,22.61874696307693,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
914,06-037-0002,28.872206408,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
915,06-037-0002,31.06311526608696,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
916,06-037-0002,22.05953240666668,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
917,06-037-0002,21.180504983296693,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
918,06-037-0002,30.042628052173914,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
919,06-037-0002,29.88073659304349,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
920,06-037-0002,24.123990056263732,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
921,06-037-0002,16.292369747252742,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
922,06-037-0002,29.85212057230769,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
923,06-037-0002,32.1952233726087,06-037-0002/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-0002/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
924,06-037-1103,45.06295342622223,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
925,06-037-1103,25.952183949890127,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
926,06-037-1103,25.15283001608697,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
927,06-037-1103,43.59749630434784,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
928,06-037-1103,35.92569923911111,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
929,06-037-1103,22.195561254214876,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
930,06-037-1103,28.034114286739122,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
931,06-037-1103,47.58073491195653,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
932,06-037-1103,39.61097625777777,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
933,06-037-1103,19.281500646516854,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
934,06-037-1103,26.94462650565217,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
935,06-037-1103,44.92597459999999,06-037-1103/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-1103/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
936,06-083-1014,0.7548007935135133,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
937,06-083-1014,1.001100723076923,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
938,06-083-1014,1.9350435025882358,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
939,06-083-1014,1.8720535669565213,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
940,06-083-1014,1.006861824,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
941,06-083-1014,1.4162828394871791,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
942,06-083-1014,2.1995151985714294,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
943,06-083-1014,1.1907054106976742,06-083-1014/S2A_MSIL2A_20210615T183921_N0300_R070_T10SGD_20210615T225624.npy,06-083-1014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
